mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,pitch_mean,pitch_std,energy_mean,energy_std,zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,emotion
-548.03235,50.66619,-7.241699,-6.0958867,-7.181281,-6.256061,-10.293422,-14.491024,-13.733571,-3.1968188,-3.0890663,-9.701099,-3.1364892,189.96046,78.2021,31.157358,21.507372,18.716648,18.161438,18.363573,14.634792,17.90597,9.15879,7.01568,13.003516,8.442565,777.2678,844.5885,0.008926437,0.009161651,0.3205528846153846,0.28037106527022143,3570.8646841223217,2090.5993504215,disgust
-504.44482,19.052618,-21.781933,6.407687,-10.652675,-10.1084,-7.552958,-15.540353,-17.123693,-4.6224947,-6.5363398,-7.695047,-4.5165706,169.2977,39.389515,39.506557,21.625738,20.688011,20.777334,13.706442,18.04625,18.665432,11.340402,14.226644,9.136963,8.566916,953.9236,990.8736,0.016026422,0.025648572,0.34973707932692305,0.2601834243384866,3638.5934876199894,1556.9848473325396,disgust
-442.28445,36.083477,-33.15693,-3.6453547,-13.306122,-19.756653,-17.049107,-21.379627,-23.573753,-6.47118,-2.8290806,-15.9140215,1.3869516,124.58737,36.892036,36.44289,25.829414,28.245522,19.413754,15.022449,17.623093,21.890009,8.190125,12.569652,13.309758,12.3414545,959.708,753.8071,0.021332052,0.024213724,0.2056603064903846,0.15381883713402927,2881.7113384737804,1190.2703545690197,sad
-554.85675,38.17247,-6.7924037,0.9417173,-2.7740872,-1.3249364,3.3817341,-9.584122,-9.319729,-6.790038,-7.1212244,-3.7838178,-5.125049,200.49506,42.89794,28.754501,26.29394,14.901481,14.342993,12.917065,13.535742,11.068451,10.797268,15.098468,8.808385,9.129357,1049.9634,1056.7263,0.006314818,0.0072118132,0.2600811298076923,0.21276087271432778,3420.489605806271,1322.1929340613235,surprised
-600.0011,44.34733,10.103808,-4.930972,-3.34725,-9.152135,2.4872925,-16.445887,-11.563133,-7.8486056,-10.75411,-7.2406406,-9.208377,169.00633,65.65818,27.451014,24.661415,17.98166,20.597399,14.21611,18.387373,13.506882,11.997259,13.046367,9.201898,11.358292,516.591,655.81085,0.006114303,0.0068859756,0.24006911057692307,0.22328847522277745,3546.3939568735223,1926.9273648294395,surprised
-533.8285,54.086166,-17.603865,-4.142295,-10.403045,-12.319586,-4.2834487,-15.378205,-17.39571,-6.122637,-5.050913,-8.104839,-7.413058,183.30777,67.19929,35.65493,23.503407,18.06585,21.234127,14.158517,15.092973,17.565502,11.19948,7.4376345,9.209089,11.130314,655.13666,681.2239,0.01110862,0.011487791,0.23773662860576922,0.20535430652833203,3431.46894904331,2063.0775662438136,angry
-573.3688,44.30349,-1.4696738,-2.2340539,-0.81300086,-5.767969,0.2225978,-14.067041,-11.548437,-1.2701412,-4.2348113,-7.514365,-0.79588515,166.8232,55.213547,29.13364,18.529778,12.956021,19.867567,13.54889,16.32284,15.0882435,11.294431,9.291937,11.646198,8.728109,856.18414,934.8575,0.00687315,0.007751396,0.21875,0.1986770837918476,3320.2312157677056,1854.5054744879471,fearful
-432.99155,29.700632,-31.991308,-11.067939,-8.528063,-13.349358,-9.927509,-13.091927,-22.285975,2.217525,-2.175823,-14.275767,-0.6757947,172.58669,37.63324,36.36852,25.528395,20.432985,20.595743,15.045045,14.997376,18.434643,12.706688,13.1770735,13.700119,8.676625,1028.9337,777.5485,0.021658266,0.026853958,0.3127140925480769,0.2286968849401844,3483.1937595535437,1298.2692473844324,fearful
-342.0547,-6.7091117,-40.72216,-8.79524,-20.997408,-5.11876,-8.41657,-5.8339686,-11.902034,-8.137566,-7.1862893,-1.0853015,12.174332,151.12497,33.93287,43.989967,23.548386,23.70457,17.815742,16.59787,14.027577,18.953424,12.055048,14.367895,13.007228,19.467302,1182.189,1004.13654,0.08514697,0.11162845,0.2707707331730769,0.17317173797920093,3858.014041370248,1326.8285364726307,angry
-514.6626,57.479515,-9.971299,0.7151633,-10.35488,-8.897329,-4.2494845,-12.999048,-17.158693,-1.560033,-3.909584,-12.150436,-2.2931595,144.66673,67.17909,34.154747,27.680496,18.779188,19.559116,14.18428,16.51911,16.657866,8.288948,8.90218,11.4870825,6.4792323,1013.70636,1046.1726,0.010284329,0.012303815,0.18985501802884616,0.17321150433897015,3083.706331975561,1759.767282934308,disgust
-612.8161,61.944454,-10.151139,1.611404,-0.106896155,-13.822127,0.63012487,-14.234176,-14.627657,-3.5914805,-3.700672,-8.13093,-4.1271615,170.18439,62.24909,31.370712,22.75923,14.423911,23.42954,14.552516,15.784478,15.571744,10.435568,7.098321,8.670628,8.163936,716.5686,914.92126,0.005822023,0.006528746,0.22404597355769232,0.18756922360074982,2969.210368957893,1682.248308698034,sad
-458.53137,44.16041,-29.724655,-10.653206,-6.404607,-25.229465,-16.319225,-22.651686,-25.488523,-2.6929295,-2.9500175,-18.090202,-1.9895695,131.89044,47.945553,40.166264,23.0075,20.11533,25.058857,16.626682,16.482992,20.505577,11.840264,13.172015,12.825763,10.912923,813.7566,781.47076,0.020345183,0.02466503,0.24368990384615385,0.22421374423832996,2948.2758541775347,1691.699618495743,sad
-498.50763,22.51842,-14.499876,-3.7047658,-9.181908,-11.8566065,-10.732752,-15.139924,-17.937038,-3.0886683,-7.182948,-10.90309,-4.1291337,190.21999,55.084522,38.154522,20.438595,19.108746,20.664112,14.426886,17.498316,18.545053,8.784743,11.574796,11.201021,8.454328,640.5444,780.23883,0.014969672,0.017503032,0.36299954927884615,0.25563787429259244,3972.4339393181554,1925.564866187936,disgust
-546.2989,32.670254,-0.030358886,-0.34542587,-7.9166656,-1.6410974,3.4120338,-7.811561,-9.746848,-6.8127666,-7.5706186,-4.9293766,-5.3167996,199.53787,44.54658,28.174137,19.861778,15.680623,13.006474,12.180166,11.965178,10.379622,8.387019,9.398193,7.6661234,9.065968,783.84753,909.2012,0.0072969366,0.0072224857,0.2654634915865385,0.23390658310774137,3638.542171196195,1669.6656360972127,surprised
-642.4948,55.258015,9.447322,3.207893,-5.7001004,-7.633139,1.7962935,-16.687683,-10.802417,-7.4726686,-6.7977824,-7.2229233,-6.745865,185.41621,57.650356,26.070818,21.918062,18.65894,16.030865,13.037611,18.011715,13.883514,10.971931,9.049071,9.339368,9.453454,593.6854,820.05457,0.004074403,0.004453273,0.3098670372596154,0.2743211189128506,3079.8754341458975,1466.0040035706706,surprised
-417.15115,20.293217,-42.032333,-4.6604767,-7.8155546,-16.930166,-15.599503,-14.152444,-16.698936,2.1797562,-9.002913,-10.381119,2.3287532,164.67952,32.72597,43.824394,26.741434,24.911905,19.279022,17.324118,12.476678,19.5271,9.789214,12.16157,14.80636,18.08361,1160.8889,812.8381,0.032011677,0.036093958,0.2045635516826923,0.13310612889582868,3358.73601236296,1337.776159937074,happy
-604.69965,50.9421,-12.086589,2.3420694,-0.813446,-7.3382616,-3.556498,-16.776806,-8.517618,-6.739795,-6.4746065,-5.9784613,-7.3604302,194.49615,57.30115,30.9453,20.410706,15.157031,18.598553,12.844614,21.548134,14.5501175,10.564181,10.816352,8.644509,10.800308,570.63696,650.7296,0.0065178135,0.007975364,0.26758939302884616,0.231780815899496,3247.295748889361,1680.4288477087196,happy
-676.74963,58.70978,8.4339905,14.809959,2.1430657,-6.256207,0.5778264,-13.603388,-7.608726,-3.7696857,-4.507867,-5.5060935,-6.5120344,154.48727,58.73021,26.577621,25.84159,13.138772,14.603562,13.417281,16.049839,12.9298525,8.464149,9.81826,7.218714,10.796155,688.3491,1022.28314,0.0025536986,0.0025491577,0.21825796274038461,0.22021772108569437,3121.9353220770527,1886.1744302649292,calm
-732.66144,54.99532,14.523397,7.398457,-4.076394,-3.810156,1.6530558,-14.95675,-8.246389,-2.2950509,-3.5395687,-3.5088615,-7.6062,182.9094,63.98442,23.847862,16.793636,11.965435,14.842217,14.586512,16.660505,10.775472,10.087412,7.274469,8.167245,10.361453,658.76447,1045.0424,0.0021226972,0.0022835797,0.24926382211538461,0.23907533304248252,3369.1038384290828,1969.580512081961,neutral
-653.2662,55.31926,12.147786,5.1164694,4.1766343,-3.443526,-0.4311298,-14.883176,-7.0602417,-5.206204,-5.6133,-4.977367,-6.879046,163.9937,60.686935,31.902872,19.805164,12.955997,16.313213,14.640328,17.264286,12.487372,11.714253,9.097557,7.9614944,10.584557,496.66412,785.3237,0.0038157054,0.0040436643,0.2457820012019231,0.2245467225850958,3216.2906416608234,1908.0077327175877,calm
-467.03802,34.487686,-36.814655,-9.082803,-16.50037,-16.963629,-14.064879,-18.488916,-22.839483,-7.3489914,-0.8405325,-13.050792,5.81657,137.14104,41.19319,35.31566,29.330484,28.164248,19.819466,18.076578,16.699327,21.361021,13.235097,14.353175,16.452238,16.637108,1147.998,1005.6028,0.021154556,0.023443181,0.2319073016826923,0.1967078901592425,3104.3308377316716,1619.1860746103182,sad
-497.18173,29.550373,-16.713165,4.916853,-12.413797,-10.023288,-6.459702,-15.558936,-18.834373,-4.025473,-9.216798,-10.211787,-5.049741,160.5661,41.883648,47.695576,18.149263,19.317287,18.513174,12.344554,17.265347,18.755688,10.079211,10.826299,10.9101095,8.639722,824.1696,941.1814,0.014283372,0.022582002,0.23155048076923077,0.18517681563155258,3391.8500745699403,1610.6711011523303,disgust
-553.5048,39.83537,-1.8872639,-5.112715,-2.01277,-8.481986,-10.8447695,-16.330547,-15.246719,-3.3732817,-5.2742405,-9.045718,-2.9493012,167.95209,72.547195,34.994877,20.839079,19.078638,17.53693,15.644334,17.052979,15.589046,8.296721,8.914374,9.973324,7.829384,919.9368,1158.1951,0.008565732,0.00997714,0.23512244591346154,0.2434529391422806,3588.5283755615687,2345.1157835068148,disgust
-668.6004,53.97672,9.533979,1.7592572,-3.2659214,-5.6396112,1.3171195,-16.200493,-9.19234,-4.2290106,-6.600888,-6.025703,-7.86516,156.56778,63.450924,22.714573,19.055754,11.944115,16.789652,14.677031,17.684912,12.04843,9.581232,8.708193,8.490709,11.981278,439.3218,699.4458,0.0035160969,0.0039018302,0.3036545973557692,0.283586371327984,3230.8917983214847,1921.6956915548744,sad
-468.2539,31.646004,-17.667786,-7.365147,-5.3158607,-10.1543255,-10.67851,-15.791731,-16.517916,1.5967377,-4.1051865,-11.449779,-2.1143875,176.67484,36.72472,34.06427,22.083712,19.032,19.742023,13.603534,17.094545,17.658552,12.041191,10.431712,12.910578,9.040466,895.7619,692.6562,0.0155740045,0.018323831,0.27177734375,0.21453792631947013,3570.7148815865808,1543.0835546077976,fearful
-333.8042,-2.1158931,-37.975727,-12.588139,-21.634514,-6.904028,-6.501305,-7.8070292,-14.462978,-4.2459226,-8.152693,-7.242739,5.5301833,145.18004,39.15444,47.052067,22.31815,25.655752,18.552156,19.143175,14.05077,17.62831,9.088668,12.068795,12.282138,13.122391,1212.2286,954.92084,0.07802374,0.10315902,0.3193396935096154,0.207906970904983,3874.651868769077,1333.1925591975198,angry
-509.92838,51.562634,-16.733353,5.231153,-11.638065,-6.7109175,1.1459899,-18.525625,-17.677382,-2.0982242,-4.369221,-4.9140267,-6.830473,166.50096,51.162758,28.681347,25.190489,15.557684,18.623,14.869331,15.801377,15.004638,13.372207,11.173649,8.102631,9.92187,1046.4113,955.31085,0.008486557,0.009105153,0.24786283052884617,0.20642399653698892,2986.3359538292593,1364.50961029985,angry
-548.65076,50.02249,-14.112984,-8.751847,-4.969021,-10.650102,-3.6030588,-16.497375,-12.404641,-0.7276973,-3.602012,-9.879357,-1.8372432,170.357,53.41538,29.438305,25.306908,15.588275,21.584883,12.19979,16.070717,16.97046,9.990492,8.353728,12.236923,8.643418,935.41125,888.88556,0.009667105,0.011905805,0.26330754206730766,0.22127308074459562,3096.4252675772905,1517.1164711981871,fearful
-638.9625,47.272213,7.3575406,2.4490216,-0.722498,-4.2932196,2.2298005,-12.439366,-10.184349,-7.6654034,-9.448362,-6.9445977,-8.785241,185.3694,59.591736,28.26878,22.618654,15.086959,14.72044,13.520744,15.19478,12.310263,11.686332,11.10996,8.802439,11.858641,351.91348,451.39246,0.00395751,0.0042138896,0.3310847355769231,0.28115896563729675,3451.3588710750705,1704.0137278272573,surprised
-566.64233,37.24982,0.95413685,-0.63657224,-8.639254,-3.6582704,4.464731,-9.865722,-12.869787,-8.538221,-8.355813,-5.701381,-7.4744997,190.6741,45.17257,24.897007,22.00937,13.942337,15.2053,14.981825,13.995757,12.341157,11.746077,11.637725,8.361542,10.840384,987.70074,1049.9143,0.0072487146,0.007904244,0.28099083533653846,0.24988395630169682,3436.2107451470656,1418.7176168401595,surprised
-723.7294,62.77517,7.1265235,11.496527,0.5072345,-6.266398,-2.11829,-16.13182,-8.00423,-1.92258,-1.3289272,-6.4373236,-6.510852,176.40833,72.07077,23.566187,19.738197,11.135889,15.344193,11.484039,19.289242,10.985758,9.899608,6.9848046,8.395072,9.571024,756.208,1129.4974,0.002054886,0.0022274593,0.24546649639423077,0.25993200978116887,3144.341968359084,2121.035355656129,neutral
-677.7727,58.701145,0.05058817,13.036536,1.066336,-5.6406093,1.4382625,-15.3579,-5.0099254,-3.63041,-2.0138738,-6.6261578,-6.485831,165.11176,55.42443,29.21053,22.61257,10.53137,15.666451,11.130498,17.341843,13.017296,8.705027,7.8540764,8.345181,9.570194,517.99347,878.77435,0.0027153841,0.0029859296,0.26279296875,0.24198662466153037,3076.292496801622,1592.7952509884835,calm
-665.06445,52.517998,7.8492737,3.4736938,2.8433156,-4.6671066,-0.10079997,-15.926514,-5.6178975,-6.121969,-6.1817055,-5.950175,-8.05246,174.5253,62.19061,30.66891,20.750286,12.695656,16.870964,16.095081,18.514727,12.302664,10.072128,8.067837,7.9612184,10.389846,546.8819,907.40405,0.0035067068,0.0035654355,0.22657752403846154,0.2297428237221946,3391.8114408822366,2032.1996932222164,calm
-641.119,56.49566,-8.107157,6.220963,0.45051563,-5.754483,-5.3310843,-18.238506,-8.342757,-5.7327085,-6.395537,-6.0874767,-8.024241,183.20302,62.39303,31.087666,19.003393,13.803939,19.65269,16.166222,20.476807,15.174578,11.512899,9.363372,7.9378967,11.977768,451.89044,635.49274,0.00438737,0.0047388184,0.26888521634615387,0.2677695939005485,3034.8708237962833,1834.9176163442196,happy
-385.3133,13.918382,-29.112082,-9.312215,-9.148681,-11.147006,-7.946707,-8.885332,-15.692071,-2.1135814,-9.50852,-5.179705,2.2101617,126.33797,27.89856,38.193317,24.721586,19.741655,17.644258,15.523478,13.378255,19.945509,10.144241,14.251369,14.545603,13.529184,1136.8328,885.8591,0.04410775,0.06615094,0.2378605769230769,0.18348292179552997,3103.2186607979997,1057.3733136011717,happy
-652.98914,59.928562,10.299077,6.1791763,2.4723299,-1.8894373,-2.0533075,-14.900214,-6.2548914,-6.733935,-5.258658,-5.940637,-7.5875235,168.45346,59.216507,32.74217,22.09506,12.708241,16.913473,15.169816,17.042295,10.6912985,10.5616455,9.255457,8.73922,9.944247,569.70264,860.88275,0.003956237,0.0039334805,0.2315692608173077,0.25357171812240004,2964.046906482047,1908.047775773856,calm
-733.9519,66.68335,6.167521,6.7958603,-3.0373647,-2.8662093,-3.4650104,-15.800062,-9.143533,-0.10901527,-2.4716609,-5.178151,-3.6578116,186.12895,70.54428,26.045105,18.729612,12.695306,14.505604,13.932684,17.648422,11.66677,9.436014,6.769578,7.8970003,7.549353,787.11005,1180.0016,0.002239629,0.002443468,0.3161846454326923,0.30506674200776185,3162.3597874227053,1937.1273530782266,neutral
-676.85626,51.55251,3.374561,12.512846,-0.7434913,-6.436409,0.91607124,-16.224478,-7.6912136,-5.4080353,-5.899123,-6.1027026,-7.9870305,165.16618,52.263977,24.374517,23.480038,15.116471,16.14805,14.089955,16.480307,15.480975,8.362319,9.929255,7.307402,10.640696,643.55414,1088.6204,0.0028150599,0.00292955,0.2558781550480769,0.2657528213538244,3180.590772260045,1651.9491496321489,calm
-605.99457,47.22956,-15.655608,5.3798213,-0.6033614,-10.730181,-8.497612,-19.479418,-6.893842,-1.4424388,-5.7042904,-8.408141,-6.9379907,181.26398,53.77166,31.869946,20.118992,13.862482,22.129671,12.538171,18.353516,14.4696455,10.477653,10.343738,8.91816,12.954294,1108.8789,989.9254,0.0054840418,0.0066650924,0.3339881310096154,0.2685695711030407,3212.314371350333,1460.652769616226,happy
-377.70255,10.219,-32.561348,-10.3067045,-10.007179,-13.339387,-11.173241,-11.961255,-13.044654,0.39461955,-10.913383,-5.7020817,0.3527063,121.38495,28.787708,38.8716,27.14526,23.14132,20.065376,17.742853,14.448052,17.220829,12.336738,14.194103,12.554258,14.630767,1233.7451,814.21094,0.04718188,0.066401936,0.24183067908653846,0.20088185870805744,3394.725903399352,1377.1013411978222,happy
-522.1692,32.29692,-10.944124,-4.0467615,-5.4758067,-10.481357,-10.961702,-14.208958,-16.039104,-0.88217944,-7.176873,-6.906656,-2.6227243,202.53233,61.979725,39.627228,22.492458,19.850403,20.216057,11.75684,19.199633,18.213497,8.05347,11.097335,9.681626,10.013592,619.0147,704.38434,0.011858126,0.013572664,0.3313739483173077,0.23840763323442848,3830.060811459112,2038.1775577865894,disgust
-452.27032,36.82362,-32.835476,-8.7989,-8.482113,-23.166613,-16.216208,-17.397232,-26.90229,-1.5388252,-3.6808546,-18.746428,2.0070367,135.17894,48.638134,41.57089,24.058609,21.238615,23.43706,14.7121105,15.305819,19.459066,14.082507,15.197982,12.785328,12.218289,953.35565,916.76086,0.018100327,0.019476704,0.2335223858173077,0.19496523281521855,3120.2950192549133,1647.2939213571954,sad
-623.7092,59.409843,-7.0291214,-1.6135564,-6.139189,-9.84952,0.19527847,-13.707162,-15.161233,-2.2640178,-4.664726,-9.92508,-4.3089905,182.0497,64.789665,31.301018,22.354513,14.745067,21.088633,14.596627,15.383039,15.569715,12.078618,9.099503,10.17592,7.6949296,806.6123,1050.2917,0.0052199187,0.0056218076,0.2757098858173077,0.26600439473225096,3262.1767431459098,1954.135775909984,sad
-599.8312,53.835255,1.3124251,7.5821404,-8.649283,-5.8703566,-4.8557873,-9.478041,-14.344839,-5.9736977,-1.3880908,-8.019866,-3.593664,189.61462,66.31083,31.31177,24.38163,17.865133,13.995853,14.218199,12.346953,14.546854,9.246852,7.898543,8.734802,7.237755,916.9277,1129.4762,0.0060247234,0.007526777,0.2604229266826923,0.23187827268769695,3200.4019497334666,1840.8325877988761,disgust
-362.78604,3.6968205,-38.46602,-5.6397676,-18.807562,-11.873411,-7.8017154,-5.787679,-14.1530485,-6.689963,-7.1194086,-8.794446,2.137955,159.03499,30.915125,40.52,22.551283,22.792988,22.566393,13.206531,15.937687,19.885582,12.153699,11.893353,14.996773,15.002287,1208.0223,929.4428,0.06620403,0.090257704,0.38329326923076923,0.2877537400849291,3637.9611870145927,1254.6216509691158,angry
-435.86545,25.871267,-27.61193,-8.526003,-11.397602,-14.44854,-11.049308,-11.054506,-18.522589,-1.1491874,-1.5976044,-11.70964,-2.260122,166.23517,33.489353,38.876175,25.926266,21.745197,22.372768,14.705099,15.702274,21.579996,10.4372635,9.242577,12.237861,12.509778,1035.5613,836.72363,0.031781007,0.04179334,0.26672175480769234,0.1836039794623189,3280.933622298643,1321.3395330692,fearful
-545.6253,56.877426,-11.454171,-4.3981905,-0.6022069,-9.246671,0.0072199893,-18.977062,-12.705842,0.20954631,-4.6020393,-8.83712,-0.5066168,162.20038,47.785492,32.75861,19.160583,15.150988,24.365131,16.088533,15.163211,16.001396,14.522685,10.819973,11.122469,11.087821,662.1429,572.4096,0.008412006,0.008723211,0.21792743389423078,0.2128533031422264,2831.716522798236,1590.6094106986616,fearful
-514.9399,45.297363,-12.324272,-1.7019595,-9.187902,-10.667304,-4.8810234,-15.660252,-17.671913,-4.610774,-6.219335,-6.3645782,-7.0027995,172.29692,73.18401,37.32998,23.330397,23.920464,22.258568,11.891073,17.89928,18.90813,13.05174,9.569335,8.34334,12.4562,530.9912,548.268,0.014034045,0.015949657,0.30935997596153847,0.2521352033900497,3318.9704042440944,1906.8630171130908,angry
-636.6202,52.446083,-5.011652,4.646027,-4.549955,-11.591247,2.2066877,-20.185549,-11.293435,-10.110708,-9.237286,-6.792195,-7.952975,187.29945,55.79298,26.544685,27.2254,15.208093,19.286558,13.9647875,20.403301,12.956687,11.237947,11.45764,7.7540174,11.1255,805.63544,1033.9712,0.0041566654,0.0048675993,0.29681114783653845,0.25530044074967106,3210.11153107203,1501.2924113740821,surprised
-521.34827,39.343525,6.000182,-2.2365117,-7.0480456,-9.626901,0.6402709,-16.427214,-17.23691,-10.620515,-12.995366,-8.013612,-8.56434,185.31412,54.105392,33.964767,23.813324,19.255474,20.617054,13.387658,15.260841,16.619226,12.436558,13.230781,8.734209,9.595367,687.10095,802.24554,0.010139797,0.009136319,0.28162560096153844,0.2751345147982224,3600.195645015238,1997.6596648961515,surprised
-689.02423,35.82853,-10.464301,2.0183392,-5.4402943,-3.7198017,-10.69757,-14.601902,-5.4096026,-4.147353,-6.4095354,-4.787801,-3.7083378,202.76176,53.341133,25.599754,22.008657,17.800165,8.783605,12.821682,17.506708,9.415066,11.216776,9.159239,8.773457,9.724709,644.55194,806.21173,0.0026089188,0.00394306,0.2390850360576923,0.2630164495453652,2433.307118590649,1917.521417374961,surprised
-453.98288,38.45597,-24.410381,-0.07971332,-17.617136,-15.797617,-10.920569,-18.574787,-10.20718,-7.849771,-12.188227,-4.714131,-6.7529306,184.20567,50.452606,29.912018,26.521385,24.405134,23.197367,19.022987,16.946526,13.861516,12.613561,13.745573,10.281711,13.784098,1150.7717,1082.6844,0.015869386,0.017659895,0.18746995192307692,0.2072320703604282,2437.6669462020554,1630.8795961111844,surprised
-451.1137,26.792032,-38.488636,-4.6377764,-15.12611,-31.35684,-12.108703,-23.818888,-28.766884,-1.4007956,-15.616793,-0.75148445,-0.44741118,133.00392,32.28036,35.841675,25.385353,22.299377,24.802824,16.697962,18.419556,20.673025,12.350851,16.05395,13.007411,18.490831,768.798,696.85785,0.019099778,0.021476382,0.27459810697115383,0.28121849773980107,3101.642891580245,1284.8337831946696,sad
-592.99805,33.172592,-5.1313157,4.56114,-10.16162,-10.113831,-8.160228,-11.828286,-12.926783,-2.7769623,-6.980581,-6.9623594,-2.1203551,201.01117,55.956154,25.960615,24.174736,20.89618,19.905415,15.006049,13.474756,14.0983925,11.811834,10.122903,10.258307,8.707155,1047.2295,1191.1648,0.004598911,0.004545251,0.1710749699519231,0.19952109112371624,2482.879674129406,1996.9744377675063,disgust
-671.24274,46.35279,1.70565,-0.09750413,-5.6877007,-4.775323,-12.099182,-13.34157,-5.13533,-6.2175603,-6.8265905,-6.7232466,-2.810606,195.82121,71.209404,23.324318,19.497057,18.39478,16.213184,14.818002,16.927319,8.155066,10.8662195,9.912756,9.302739,6.8004527,588.44714,862.3841,0.0025072892,0.0025769556,0.17762169471153846,0.21985651154038208,2441.780530516582,2176.8532938309036,disgust
-783.43353,45.425938,-1.041314,14.101006,-1.5350553,4.324259,-7.3538733,-14.719391,-8.79463,-1.342831,-3.764861,-5.6707697,-2.9890606,193.29291,60.973446,20.130682,21.177067,13.022054,11.948214,10.671163,15.042305,11.376139,10.557353,7.0897803,8.341756,6.936048,1071.6754,1178.1852,0.0006503094,0.00076262286,0.2773475060096154,0.2824494988669895,2763.2850754091587,1934.1904244529173,sad
-308.98172,11.304709,-29.723001,-15.12528,-17.749237,-19.228167,-13.125289,-17.427015,-6.483467,6.554462,3.7279139,17.344952,6.2472925,119.081116,33.475033,32.8321,24.489594,27.567312,23.242098,18.010506,14.792024,12.0381975,11.608199,14.791823,25.520424,15.867023,989.3357,519.7405,0.075563975,0.12129562,0.226806640625,0.13784134982530916,3454.981294244882,1357.4670117945143,fearful
-296.3122,19.208906,-28.711824,-11.955308,-15.859999,-17.532042,-11.066493,-12.80422,-8.6410055,-6.987729,-4.722263,-6.3056545,-1.871985,148.81711,44.506256,49.370518,25.102467,16.544748,20.353392,17.40163,14.469286,13.25393,13.131598,10.0962715,13.008428,16.622652,997.461,884.821,0.07442848,0.11267773,0.2061222956730769,0.20278872811768497,3008.52627583793,2104.3283334421226,angry
-708.1542,37.95881,-2.3613424,4.784746,-4.7310424,-3.8829274,-5.7587123,-11.990766,-6.4040775,-8.237876,-3.0460162,-4.0614166,-7.3834076,173.49377,51.332108,20.192024,21.75123,13.948224,10.904509,11.929555,16.50447,10.563646,12.026605,7.0280385,10.003435,10.9456835,510.34036,673.83307,0.0019135393,0.0027660145,0.23318810096153847,0.2956841492145331,2206.7479866507088,1803.4812489865017,angry
-705.49976,20.962547,-9.890508,4.78858,-6.972783,-14.557285,-11.61517,-15.296227,-1.7034278,-7.74625,-8.423431,-1.4362798,-8.131088,157.11186,34.57351,18.791115,16.281538,15.169908,20.547733,17.756739,18.06095,8.049322,12.355018,11.315974,5.450208,11.133213,780.50336,911.1022,0.0020091566,0.0034712923,0.2649451622596154,0.29946811853169336,2464.0943050665896,1959.4056536079747,fearful
-670.8828,39.848938,-10.352026,10.230016,-8.439182,-11.438033,-7.747762,-14.462275,-6.506051,-4.734544,-5.7861,-5.648569,-6.7127633,197.6678,55.237534,27.704458,22.259369,18.973585,20.231886,13.493795,16.414696,11.36386,11.426122,9.048811,7.859319,11.954707,802.5991,1142.9105,0.0025404512,0.0028503614,0.21043795072115384,0.2506770902629076,2544.4115924296398,1996.9098010333475,neutral
-750.9974,39.39035,-8.463231,12.879883,-4.865153,-9.837699,-11.1416,-13.476465,-5.659172,-6.1174545,-3.3573685,-8.575046,-3.559068,200.38489,47.841312,21.850058,21.30402,15.012916,13.718074,14.023848,14.267226,9.706663,9.781869,7.7857423,8.839807,7.165917,650.8645,994.34174,0.0009743665,0.0010565415,0.18516000600961538,0.23573950425738374,2285.593403174789,1831.375008639349,calm
-768.6974,45.24073,0.8945918,11.376676,-1.6030455,-5.5017905,-10.103149,-13.460705,-4.3008876,-1.2796011,-5.1030855,-5.9407973,-4.044604,201.51756,63.37156,21.6349,16.576643,12.888563,12.791916,13.346112,15.541183,8.866907,7.6390085,9.2586975,7.070921,7.4781146,624.74884,1015.77826,0.0006999747,0.00073995517,0.20941256009615383,0.2543293227137588,2512.9253962336793,2050.8812143003747,calm
-651.208,30.557455,-16.318447,-2.1165292,-6.696191,-11.958346,-9.7442665,-19.282928,-8.712444,-7.984186,-6.2965455,-0.8667355,-8.818162,191.2496,55.646603,29.257114,17.178988,15.737287,17.652607,15.760793,21.155123,11.608477,12.304546,10.520291,9.73404,14.726855,659.3369,717.7819,0.003941303,0.004619695,0.20566781850961538,0.22533505342369223,2818.1355885028433,2214.938544270163,happy
-437.8973,28.955706,-38.639114,-1.1191496,-19.692303,-23.845673,-11.542217,-22.083256,-14.764346,-9.080392,-15.552013,2.2075958,-3.5479426,151.22522,35.733524,39.680172,25.623606,25.577696,17.469254,21.742767,18.48787,12.819772,13.439447,13.093959,14.260085,19.780453,1126.3606,918.8532,0.016403785,0.016744839,0.1605769230769231,0.13752050385415687,2586.9938033987446,1689.1002586375864,happy
-758.25146,38.483276,2.2183568,7.318132,-2.1877136,-5.541678,-8.197247,-12.089513,-4.4218373,-4.8971257,-2.8425908,-7.7980986,-3.3663232,200.57274,49.200165,19.919086,16.526682,14.004179,12.745189,14.389281,14.658695,8.208289,7.8170314,7.8988056,10.344471,6.5413933,300.6679,317.99457,0.0009476581,0.0010384222,0.21630483774038461,0.2738489999031814,2391.031995193928,2036.7256647411618,calm
